armrest_numstrokes,backrest_numstrokes,beak_numstrokes,body_numstrokes,bumper_numstrokes,door_numstrokes,ear_numstrokes,eye_numstrokes,feet_numstrokes,head_numstrokes,headlight_numstrokes,hood_numstrokes,leg_numstrokes,mouth_numstrokes,neck_numstrokes,paw_numstrokes,seat_numstrokes,tail_numstrokes,trunk_numstrokes,unknown_numstrokes,wheel_numstrokes,window_numstrokes,windshield_numstrokes,wing_numstrokes,armrest_total_arclength,backrest_total_arclength,beak_total_arclength,body_total_arclength,bumper_total_arclength,door_total_arclength,ear_total_arclength,eye_total_arclength,feet_total_arclength,head_total_arclength,headlight_total_arclength,hood_total_arclength,leg_total_arclength,mouth_total_arclength,neck_total_arclength,paw_total_arclength,seat_total_arclength,tail_total_arclength,trunk_total_arclength,unknown_total_arclength,wheel_total_arclength,window_total_arclength,windshield_total_arclength,wing_total_arclength
0,0,1,6,0,0,0,2,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,48,723,0,0,0,28,102,0,0,0,423,0,0,0,0,0,0,0,0,0,0,400
0,0,1,6,0,0,0,2,6,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,58,1764,0,0,0,88,148,0,0,0,327,0,0,0,0,582,0,0,0,0,0,453
0,0,0,3,0,0,0,2,8,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2349,0,0,0,188,203,278,0,0,0,0,0,0,0,312,0,0,0,0,0,0
0,0,0,3,0,0,0,0,3,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,158,480,0,0,600,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6,0,0,0,2,2,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,42,573,0,0,0,174,48,136,0,0,441,0,0,0,0,638,0,0,0,0,0,0
0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39,867,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0
0,0,1,18,0,0,0,0,2,4,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,68,1743,0,0,0,0,31,312,0,0,297,0,0,0,0,88,0,0,0,0,0,310
0,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1236,0,0,0,0,189,84,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,1,3,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1389,0,0,0,0,29,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1455,0,0,0,0,72,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,52,717,0,0,0,0,190,1688,0,0,93,0,0,0,0,0,0,0,0,0,0,272
0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,268,0,0,165,0,0,0,0,0,0,0,0,0,0,268
0,0,0,3,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,322,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,7,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,20,501,0,0,0,0,57,174,0,0,246,0,0,0,0,650,0,0,0,0,0,0
0,0,3,12,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1719,0,0,0,20,20,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,723,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2073,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,0,0,0,138,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,543,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874
0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2160,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0
0,0,2,6,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,78,987,0,0,0,0,0,436,0,0,81,0,0,0,0,0,0,0,0,0,0,85
0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,600,0,0,0,0,134,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1350,0,0,0,16,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,153
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,85
0,0,1,3,0,0,0,0,0,4,0,0,6,0,0,0,0,2,0,4,0,0,0,0,0,0,38,549,0,0,0,0,0,396,0,0,156,0,0,0,0,142,0,1176,0,0,0,0
0,0,1,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,369,0,0,0,0,0,212,0,0,153,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,40,549,0,0,0,0,0,258,0,0,237,0,0,0,0,0,0,0,0,0,0,52
0,0,1,3,0,0,0,2,0,4,0,0,6,0,0,0,0,0,0,4,0,0,0,2,0,0,37,753,0,0,0,92,0,184,0,0,171,0,0,0,0,0,0,380,0,0,0,164
0,0,2,3,0,0,0,0,0,4,0,0,6,0,0,0,0,2,0,8,0,0,0,0,0,0,111,645,0,0,0,0,0,182,0,0,234,0,0,0,0,794,0,484,0,0,0,0
0,0,1,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,64,867,0,0,0,0,0,256,0,0,180,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,103,0,0,0,2769,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1497,0,0,0,198,184,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1653,0,0,0,142,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,0,216,0,0,0,0,894,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,0
0,0,2,3,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,95,399,0,0,0,36,0,218,0,0,192,0,0,0,0,0,0,0,0,0,0,234
0,0,0,3,0,0,0,2,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,34,0,660,0,0,330,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,957,0,0,0,0,116,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,3,0,0,0,0,5,8,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,27,471,0,0,0,0,41,248,0,0,90,0,0,0,0,486,0,0,0,0,0,31
0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,444,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1050,0,0,0,54,129,184,0,0,0,0,0,0,0,0,0,0,0,0,0,282
0,0,0,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,0,0,0,24,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0
0,0,2,24,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,156,1263,0,0,0,0,88,116,0,0,0,0,0,0,0,346,0,0,0,0,0,52
0,0,0,3,0,0,0,2,2,0,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,552,0,0,0,16,53,0,0,0,378,0,0,0,0,420,0,0,0,0,0,71
0,0,1,3,0,0,0,2,4,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,32,1224,0,0,0,16,143,118,0,0,0,0,0,0,0,670,0,0,0,0,0,102
0,0,1,6,0,0,0,2,0,2,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,39,501,0,0,0,10,0,320,0,0,222,0,0,0,0,374,0,0,0,0,0,82
0,0,1,9,0,0,0,4,7,2,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,33,1509,0,0,0,122,148,84,0,0,660,0,0,0,0,90,0,0,0,0,0,0
0,0,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1416,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0
0,0,2,6,0,0,0,0,5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,102,444,0,0,0,0,97,0,0,0,84,0,0,0,0,684,0,0,0,0,0,0
0,0,1,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43,945,0,0,0,0,44,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,6,4,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,0,65,501,0,0,0,0,158,272,0,0,285,0,0,0,0,492,0,0,0,0,0,92
0,0,1,6,0,0,0,0,5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,32,453,0,0,0,0,81,0,0,0,228,0,0,0,0,1168,0,0,0,0,0,0
0,0,1,12,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1518,0,0,0,0,108,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1539,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0
0,0,1,12,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2070,0,0,0,66,39,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1554,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1842,0,0,0,50,36,0,0,0,159,0,0,0,0,0,0,0,0,0,0,140
0,0,2,9,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,41,1827,0,0,0,0,20,0,0,0,282,0,0,0,0,352,0,0,0,0,0,0
0,0,3,15,0,0,0,2,5,2,0,0,6,0,0,0,0,0,0,4,0,0,0,2,0,0,34,1116,0,0,0,50,88,704,0,0,129,0,0,0,0,0,0,420,0,0,0,46
0,0,1,12,0,0,0,2,6,0,0,0,6,0,0,0,0,8,0,0,0,0,0,1,0,0,131,1326,0,0,0,50,86,0,0,0,264,0,0,0,0,168,0,0,0,0,0,283
0,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,128,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,0,0,0,120,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1266,0,0,0,0,276,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1425,0,0,0,232,206,528,0,0,0,0,0,0,0,0,0,0,0,0,0,62
0,0,0,3,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,61,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1317,0,0,0,16,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,0,0,3,0,0,0,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1653,0,0,0,48,220,164,0,0,324,0,0,0,0,0,0,0,0,0,0,102
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2430,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
0,0,1,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,912,0,0,0,18,266,474,0,0,0,0,0,0,0,0,0,0,0,0,0,58
0,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2241,0,0,0,50,0,228,0,0,0,0,0,0,0,340,0,0,0,0,0,90
0,0,1,3,0,0,0,2,1,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,91,1650,0,0,0,8,26,520,0,0,315,0,0,0,0,0,0,0,0,0,0,95
0,0,0,6,0,0,0,2,4,0,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1026,0,0,0,12,73,0,0,0,459,0,0,0,0,510,0,0,0,0,0,59
0,0,0,3,0,0,0,0,5,2,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,771,0,0,0,0,74,148,0,0,132,0,0,0,0,824,0,0,0,0,0,0
0,0,1,27,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2178,0,0,0,60,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,144,0,0,0,24,427,0,0,0,519,0,0,0,0,602,0,0,0,0,0,151
0,0,1,3,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,7,66,0,0,0,60,451,0,0,0,1260,0,0,0,0,674,0,0,0,0,0,91
0,0,1,6,0,0,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1053,0,0,0,12,56,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,6,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,522,0,0,0,0,82,0,0,0,111,0,0,0,0,444,0,0,0,0,0,0
0,0,2,9,0,0,0,2,4,2,0,0,6,0,0,0,0,2,0,0,0,0,0,3,0,0,35,816,0,0,0,68,172,578,0,0,399,0,0,0,0,144,0,0,0,0,0,98
0,0,0,9,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,0,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,0,0,2,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1368,0,0,0,30,96,0,0,0,258,0,0,0,0,0,0,0,0,0,0,88
0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,2046,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,66,97,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,2,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,774,0,0,0,44,0,0,0,0,636,0,0,0,0,1552,0,0,0,0,0,0
0,0,0,6,0,0,0,2,6,6,0,0,3,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1626,0,0,0,4,134,854,0,0,456,0,0,0,0,732,0,0,0,0,0,211
0,0,0,3,0,0,0,2,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,46,89,686,0,0,126,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0
0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1566,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,218,0,55,0
0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,74,31,0
0,0,0,18,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1371,0,170,0,0,0,0,89,68,0,0,0,0,0,0,0,0,265,0,236,0
0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1122,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0
0,0,0,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2418,0,51,0,0,0,0,27,43,0,0,0,0,0,0,0,0,247,69,0,0
0,0,0,12,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,984,135,24,0,0,0,0,145,134,0,0,0,0,0,0,0,0,190,93,471,0
0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1794,82,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,223,115,0,0
0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1218,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,120,0,0
0,0,0,18,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2343,170,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,256,61,0,0
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0
0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,1,0,0,0,0,897,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,172,225,0,67,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,105,0
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,262,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,74,0
0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2070,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,226,76,0
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,159,97,0
0,0,0,9,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1758,0,87,0,0,0,0,43,0,0,0,0,0,0,0,0,0,337,171,219,0
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,3,0,0,0,0,0,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,175,236,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,168,0,0
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2010,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0
0,0,0,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,6,2,0,0,0,0,936,0,0,0,0,0,0,66,78,0,0,0,0,0,0,66,0,173,171,160,0
0,0,0,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,3963,37,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,818,72,69,0
0,0,0,12,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,702,95,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,277,131,180,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,218,40,0
0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,858,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,306,137,82,0
